income,age,employment_years,loan_amount,loan_term,existing_debt,credit_history,previous_defaults,default
2177.5273326481156,49,14.656593704349074,30805.48555342581,42,12944.769658942167,12.912550821730775,1,0
4209.086671871501,71,35.8877568944168,64234.78065093906,57,10178.934301494235,16.02858791060509,0,0
2977.9192132655303,51,28.858674736256543,21550.494694707755,10,59662.67615147101,2.901596649667143,0,0
1801.1166584682826,25,5.2445201556362875,25096.989180077726,50,24307.033046256154,6.76903706666615,0,0
3375.9575813016368,76,54.4379645551533,31232.128769782656,33,13238.281921713318,15.36872957083891,0,0
1500.0,58,2.155931615751552,6627.628954354172,33,17678.619323706378,27.61880968534097,0,0
4153.975619284313,65,0.5724522645774477,12940.454079691288,13,7099.403943634865,4.292157585653869,1,0
1500.0,19,0.6613381138362127,10298.79716771245,32,21766.119885703443,0.9131690093267725,0,1
1809.2315610900916,55,10.70603917822311,6039.913124471981,21,15392.255500193452,21.857803707741347,0,0
1500.0,49,7.858531499278968,26955.858893203753,23,3882.3198611311545,20.363032011674974,1,1
1500.0,71,17.537015647771096,3000.0,30,6886.644370064904,41.43457111545003,0,0
4181.62302252903,57,10.522046257802202,35541.45895570094,53,36139.95973885891,23.63069781793826,1,0
1707.463712311324,75,29.151875159190475,14830.32954120532,6,34422.78663853393,4.041725129555571,4,0
2671.985572028148,45,11.884008075051577,16327.81655826912,13,11606.81783459484,11.59872543806812,0,0
2152.0877180281304,54,18.447427849559627,23055.265401007142,26,5900.175604544194,9.43308335992121,0,0
2870.8759032811636,58,26.908544460017445,10190.488122883438,39,37029.92153062893,19.468680827247354,0,0
2303.654468000387,18,0.0,33003.3298550306,29,32176.118933284706,0.0,1,1
1500.0,58,10.05230748568627,9977.416815314777,42,3384.0494125281434,33.06132469195391,1,0
3819.77481418159,27,1.4958048312787091,42219.29884229963,31,27166.666217540464,2.2234279698879384,1,1
1683.169461504583,72,18.871602454761778,22160.385290744962,52,11056.910104972621,10.870257201009213,0,0
1500.0,21,2.225419425738516,24170.57400109911,19,6983.3103547918245,2.8742588863517247,0,0
1745.0468134501502,52,25.727966943789966,26539.34625939404,34,13770.08270187185,32.283564872232105,0,0
5041.293045710018,79,40.681228587736825,57174.58228706863,35,4676.872028866621,60.60136285997366,0,0
3524.951506612648,27,2.1062535777618714,26799.09265460107,8,57417.03472637519,5.115425215917035,0,0
1823.0046512026909,64,27.051967309316094,17417.860370113463,12,45050.416576269025,5.204622187093934,0,0
1822.397576085592,28,5.70689661576848,25638.38478589079,41,28887.1323040216,8.801677407371972,0,0
1850.2956605756337,31,6.295460575426431,29453.513719615446,16,16702.4547394305,1.8864947953493276,0,0
6920.279174670735,55,20.349222496202977,19129.677751230076,37,115553.14368916219,5.756990063078777,1,0
2724.5661917256484,29,5.409696958860349,20550.194336587556,17,38928.32391134454,2.1273732423469673,1,0
2797.6160028938593,62,24.88008010726076,39709.31167205751,20,59222.588429711075,28.750428757296085,1,0
3891.9122613429904,34,11.44809527393806,32451.075648328748,43,60507.03072257842,1.7151848516371597,0,0
2518.2866222739844,33,1.644422916051596,16741.247096808027,29,39919.650033573635,11.674224435176491,0,0
1915.1032561057707,52,25.487275573066807,15306.435668045428,6,10612.745218091306,1.9805542625738422,0,0
1982.2891316876523,19,0.1358861501275942,22297.50315573048,23,20597.33394466056,0.11044656067182013,0,1
2123.0718554651453,28,0.666279984103747,38208.260617280845,51,18280.501102475395,4.344871416665286,0,1
2163.597814597025,78,58.564781173288054,20296.43263239557,12,617.987762452927,22.75029011699404,0,0
3295.114674795443,58,38.27967075481766,14974.339143399877,47,25807.398218512906,39.58833073589736,0,0
2272.350954208986,20,0.1208730898811281,8563.108656535964,46,27612.593300252567,1.9337279134374066,4,0
3304.207854000476,46,12.41109636129894,5683.05811385106,7,49550.61412660501,5.311090605957515,6,1
2112.454627597422,35,3.1661639510961703,22180.54754363229,45,49355.86240718375,16.093314266333863,0,0
2305.9530822435136,37,9.221553045553943,23653.83386107557,59,13784.62776006506,13.152976176227355,0,0
1500.0,64,38.18815317798102,6733.465132897883,36,5716.087166570938,18.806785614528764,0,0
3655.470973080117,31,12.357953071657574,46865.330827358666,38,79455.83697013336,9.615202118092238,0,0
2671.962931834548,51,20.930337563900732,36335.54217568774,57,62914.53979113977,29.704651868316045,0,0
3823.439007779444,66,16.987472026167218,20664.424157940884,35,46641.58270091564,8.6467945823508,0,0
1500.0,71,31.976254979163713,10274.543982758281,36,4320.621046876949,10.38716585301604,0,0
6964.674055485852,48,9.36003918325351,124235.98416002643,39,84514.28237026809,12.261622866829812,0,0
2045.1485460920378,75,51.85994752742744,15057.397894832306,12,5595.696532618135,9.64507096609903,0,0
4062.2835661966105,57,33.94561806112764,56602.349747461856,30,89693.75655643863,14.055501942526815,1,0
1500.0,59,22.8875017614661,13044.498379063469,21,26555.628923109372,26.47335260956308,0,0
3093.398636368867,75,18.51353817668055,44813.63938385128,27,18648.323044054538,46.330633144029726,0,0
1500.0,35,4.987624484910632,21110.09258895752,41,33250.900999379504,5.132893940651791,0,0
1567.0138355135148,47,0.9691218464467244,19355.523649484996,58,24990.02087795692,8.170189830340302,1,1
6327.8591097826975,42,19.579700424607086,98279.44718245769,32,150802.90223227497,18.71383114534026,0,0
1988.4777586174914,80,27.923759208418495,33737.934246907535,22,48741.55931325273,23.623626012155565,0,0
2488.879978040326,78,19.507975704015866,27028.530833839468,9,204.19948802317552,49.108522072130484,2,0
3563.638141530113,36,8.47998638995957,17949.9434800398,40,10709.998511110893,17.88084576592584,6,1
2900.461201659792,25,5.731165933182564,22555.994432471463,46,39658.175020664225,6.857680731886019,1,1
2398.8156079260048,45,3.364583608103072,33322.42048756361,27,57322.86985382688,17.892547780876804,0,1
2699.2481529826046,25,6.003591917692791,32566.48091844986,52,67092.08260706815,2.626492479642154,2,0
8282.321412233623,48,26.92526505325062,33316.23218372851,57,117486.37230089033,1.96469578430288,1,0
2139.4619723828346,20,1.8934158300677764,4003.0878183898953,40,9296.041908545894,1.4760812654341215,0,0
2466.6209971731814,20,0.7949759848452556,31104.9469143663,49,10054.56507357455,1.955934482106488,1,1
3935.7625074769885,61,9.337037373619891,20734.94846368338,20,75159.06813577631,2.9233319182720092,0,0
4056.351742874393,80,23.165730744935306,38512.60223109231,57,60027.68586733284,0.3823980584796889,0,0
4242.324665127878,39,6.991154020859469,58097.342942919735,45,58201.92617552134,17.467300128216067,0,0
3137.876643951457,34,2.818462600045761,33152.71878288216,49,36537.8218599133,1.6361433926117943,0,0
1500.0,53,21.25433345355208,3624.215869350808,26,27192.548496813062,2.856804315595282,0,0
5422.907245392038,34,7.625986568138062,22531.44222652895,18,116328.70560681069,14.565377091570857,1,0
1500.0,31,11.254112900212048,7092.868692788438,52,11360.92804483636,1.0342905517344574,0,0
2608.2884159801188,68,1.6054790241029127,14042.222292492655,16,14405.431325226711,5.700882738771307,1,0
1500.0,26,5.150943420441011,15917.786494737858,54,25132.46873681034,4.556589402157546,0,0
2131.804129553895,79,46.53988158920523,20395.861749509484,58,48750.75897592986,46.165664555030766,0,0
2646.0396400017903,47,22.025110506460905,11784.721391193472,32,23030.95968957007,11.587595502712588,0,0
2635.2846151909785,38,17.721479341910502,5661.730689077899,36,17949.46501086056,8.411783213807809,1,0
2785.148339923882,29,8.019371171124435,10902.038374862175,49,15744.06967583095,6.958885858662525,0,0
5364.407430479511,54,33.401162219317065,95134.98870369849,37,34129.82290593205,18.195310613908124,0,0
2833.998428780002,49,10.312354594447635,25407.640860597814,57,9560.022048489109,0.5774770761092423,0,0
1930.846623211687,28,5.032094167515431,30400.935984714164,35,28807.180639596125,1.1358318627219988,1,0
3752.7641066824817,37,0.26751360237492283,57900.61657702441,23,26346.849767317763,11.050400294982651,0,1
4248.022115089398,52,0.23655796831190123,41188.110785940895,21,65307.431196807775,26.984525329727447,1,0
1500.0,70,12.486584263479035,19520.53656574386,40,3113.7131067213036,39.68136356235771,1,0
3067.3523397248277,64,4.637131068397922,13118.403951868482,14,8853.666535997485,34.04260172750767,0,0
3247.5138334904264,63,11.709511557108913,41252.33681053958,44,43528.20818087007,34.70726772936603,0,0
1874.955253185499,28,1.770432945283974,10557.006515384752,56,23977.440787806056,0.44443476324523057,1,0
4706.212612631067,69,1.45452126677106,71275.85189465387,42,31944.58604170971,45.650179813092016,1,0
2033.4099215746248,25,6.3651290248423456,4927.583131535788,56,42047.40200314199,6.224981736481722,0,0
2366.2626521023863,21,0.024669394166674574,33466.8984833578,15,11065.068010192997,1.5957719672928419,0,1
2007.8313668725186,44,19.13813575276422,5418.991114056123,57,18103.66794866264,6.463452638987899,1,0
2227.351468179679,61,6.5423591375392105,35593.559857371074,17,30932.995352784084,25.463674329601638,0,0
1500.0,57,35.5769552579844,9257.215212442594,13,32520.41634432617,21.757551128636177,0,0
1500.0,55,33.033449764825775,18187.030803179656,8,15695.661568754125,8.249416684537781,0,0
5308.039222664163,64,30.07945273298584,49298.61989559234,24,52894.73764179327,27.74398823071878,0,0
1500.0,47,19.49479034421755,10840.730204189644,16,21732.6535511923,23.12152936691768,0,0
1500.0,61,0.22958310469660737,17958.76674617916,13,11876.07807985861,34.66259518404601,0,0
1500.0,65,46.2889636073393,25661.836004056568,31,26593.996993484605,2.805797647155976,0,0
1553.9743713996395,65,41.25813236806328,3000.0,50,9661.677951691268,9.266675655185827,1,0
1500.0,44,23.272761868982393,24930.74782501916,28,30869.849885257958,17.37380737542308,2,0
5448.569292600572,38,13.184890741017439,61865.17053057567,60,37098.41108834835,17.196638908286044,0,0
3848.348595922727,69,17.58413336138136,56664.405145082375,15,95506.5031017888,26.58207120490999,0,0
1512.4971568766466,37,16.979324332719134,11382.863343190145,23,11966.214816967706,13.442987698364629,0,0
7622.347658823971,77,17.19949876092035,68763.71796678635,17,167467.95901229393,1.2432486287571334,0,0
3789.4304807189674,21,1.6881346300266085,59761.072355924625,44,37643.81910461651,1.825262435656198,0,0
1847.0457302008822,28,0.997309723438824,14873.179642636433,31,11361.863634212059,9.619091444366017,0,1
1500.0,30,11.063467561593002,15133.818952101667,16,8481.121892263322,7.932175284392855,0,0
7785.500830272462,78,8.4462274662728,10458.369867758622,15,165479.1232683159,55.33654299601918,0,0
1500.0,26,1.7991744458432581,5544.249148870079,8,11578.236986732878,4.52807566504859,1,0
1500.0,21,1.674402474384645,17863.005953357395,12,12696.112835990512,2.5301362133277827,0,1
3875.4371084457243,29,8.405023002342798,51111.61820922898,9,19085.85496760877,1.3657864908286228,0,0
8449.510785656097,26,4.954810447490392,92135.29007025366,45,203068.08935601954,0.9881061030945322,0,0
4728.43731812016,30,2.785606953601874,16248.190219094933,13,28931.409552782297,1.4421519503495346,0,0
3011.368832592447,65,0.04432299879204571,25813.12926586759,43,18628.600050627683,22.97592894572533,0,0
3062.8921263572406,43,18.92876450768598,21552.380514433367,18,72276.43540365796,8.256589020927876,0,0
3531.1488750445333,55,36.452671058710465,33285.46683071811,17,79530.1994586287,26.60987658841833,0,0
3352.329393024336,59,33.206437932549704,52952.03266337345,40,20860.78174819149,37.00749848631629,0,0
2577.7063817073404,30,5.522479417879384,36576.73707147511,43,55725.21547430089,7.432497942881783,0,0
2338.606708207282,56,34.34315593316605,5677.719701457705,59,14605.956049727252,8.102001131746015,1,0
2133.6166566267393,45,11.065887174195451,34426.45173326334,56,4505.353725453993,25.13367542328607,0,0
1500.0,75,29.92124280187765,13530.0623543205,48,30763.550564843437,30.08786827386501,0,0
1892.452162768694,36,8.588335813122299,25823.75208592024,41,36503.422611484195,12.959019956443594,0,0
1500.0,41,10.295349071307074,5071.0003972409795,52,11050.01706343018,20.481634560009073,0,0
2092.078200584894,36,13.953433847290302,25946.439074036924,7,4714.445144946426,17.816974777780246,0,0
1500.0,66,25.284907548935614,7526.313449041178,20,7741.458167893041,24.291069556880345,1,0
1500.0,30,3.800605464302593,12678.712877093752,54,28914.621408992454,9.696752624204086,0,0
2438.0206574887297,30,3.09789801190174,3136.9250927689563,39,58801.87755241876,6.802404783818904,0,1
4748.581673983658,75,2.151597067143703,16987.48512056337,44,30747.312291178056,27.72787492176094,0,0
3659.471925375125,45,15.746269370842242,9387.89357620505,31,74859.87775200841,14.518238020459826,0,0
1500.0,70,11.95799360085378,7613.47640992559,53,8547.474650143291,25.182312678728618,0,0
1500.0,19,0.1481339220163831,4050.4612956202177,10,25485.014693440633,0.4210281187946806,1,1
3704.9467064159435,27,5.8844696744490985,47284.272868841275,53,7744.586167509124,6.51348621462589,0,0
1500.0,79,41.553764727114476,3000.0,30,21948.58651433475,15.230224772807212,1,0
1951.6916093952434,39,15.795252737410985,22447.55379090348,56,13134.391299468747,12.944010781926012,0,0
2988.505338061061,30,6.042922756063097,10137.109098057825,39,69172.38900031854,8.555522133173154,4,1
1500.0,75,50.96111249662153,25601.617158036373,52,10865.65832921076,50.84917750327019,0,0
2340.1177518293757,26,7.4907420271858225,39460.46783021888,9,23309.95357746288,2.6550171915006855,1,0
1500.0,50,25.83587007335966,7250.329114284546,39,31525.466668296784,27.53917131251406,0,0
1586.4400073252077,31,8.262715266106433,18157.062997838217,32,17382.408298649716,12.288785227236229,0,0
2633.002380975809,78,18.22325721547132,3886.5496194423204,60,15693.500665745609,38.920762964503126,1,0
1500.0,65,46.1984113161504,25260.60784780494,47,20532.912033536144,36.25735137238161,1,0
2813.715429515537,37,5.208587176646828,27829.85222401232,59,59087.40469643896,7.708432236558594,0,0
2184.624437467436,32,2.837196907866035,3789.8724359452353,34,23658.259923728776,13.329895876985699,0,0
2992.5150747486473,49,13.706777527384066,20416.433741777324,10,9941.77018015348,20.79670510767915,0,0
2497.767904241984,50,1.8188982627964307,5760.953932261392,23,23921.55490281444,9.92501787576856,1,0
4676.369015926785,34,15.655911434748653,35914.77343745391,9,111586.94847185678,6.468181555744366,0,0
2365.804651982895,41,13.53397179757777,29309.35721709232,6,4259.727112617247,14.208376825026251,0,0
1743.8087772430313,47,16.15161065826108,15673.577258912945,55,17806.25691843501,6.789919770856558,2,0
2361.999125848642,79,40.00357307388291,17769.973627202195,25,38266.086120285516,45.98877866475782,0,0
2977.4244163493727,30,5.96428377332648,9008.70306147735,11,5844.514878482912,2.6962981952357175,0,0
2268.497594427433,79,1.9558745427670365,11714.43940536341,25,19563.100576701898,36.0991409420273,0,0
2258.204777036818,76,35.514054752743014,6102.653639938409,25,53100.46330113323,40.42637775369998,0,0
1501.0266280854987,64,32.94399833999581,22106.337300238047,51,1149.6247442813103,39.548403200430776,2,0
1533.648007976205,65,19.5872058493305,5059.622985369049,32,28822.685900414446,34.49331954207986,1,0
1500.0,33,11.359433581067893,16682.020846996784,31,31551.561230099855,11.982376373284275,0,0
5780.62570202396,19,0.22700129933842061,39461.94444856204,37,40039.60875928125,0.9129318014978482,0,1
1500.0,34,3.5404254570589444,7262.4488087071795,15,8051.788856992959,9.564344979553157,0,0
1508.546888850625,49,5.003926618314793,17907.905012388237,23,34501.255321875535,26.234680330522515,0,0
1500.0,60,15.623779911144798,13153.558889111988,46,28650.063580527167,9.738633703057227,0,0
3612.6917381599505,25,5.929084247723585,28187.929541418303,17,10240.238821598245,5.703132195543811,1,1
1877.6526343767978,69,42.22351516960228,20801.54482366138,15,9960.818395697508,11.306023806630492,0,0
4386.373751337707,20,0.7656484159270076,41019.39206967559,29,68137.39855294285,1.8692584374855596,0,0
1524.7414850410962,78,35.3471241588142,9391.235853209382,29,15987.55977544059,19.79840024746012,0,0
2574.593120671702,29,7.928979481224072,27043.633994414453,58,32451.096643710076,1.8902179799317413,0,0
1500.0,37,4.582928717932437,18572.21370204271,56,35682.841316335034,2.8152064424548358,1,0
7185.583602061958,33,2.522116288421206,10446.28428675393,43,75490.92633292898,2.8090832540674855,0,0
1500.0,31,12.637247911760042,13379.729087145723,51,33063.07484303509,5.818024011321158,0,0
2618.616465366578,33,9.263359698144278,5186.473244743773,30,43255.924992214605,7.832240866200885,1,1
3129.3396427323864,76,56.9221118663525,13045.879124408235,13,9514.714836999652,52.999578286387276,1,0
2772.7350746415536,70,17.563311330875912,29193.15292719739,60,51608.01934576442,19.81276975224017,0,0
1994.3865486309023,66,33.745521598758316,31362.150408671634,19,25937.44948935531,10.439150821778597,0,0
2056.166519246114,80,13.801425465556738,32914.48968855682,48,11570.935745759154,46.11690893404166,1,0
2262.207328388931,79,15.933210447708689,4952.080817701793,36,16375.515015170722,8.213918883644963,0,0
2036.827845896607,60,21.499889093324207,16548.791317692896,29,28379.75505383514,37.47590162463789,0,0
3752.334708753269,66,15.341670024387419,40942.13755605782,21,56444.728452933276,19.65118249002259,0,0
7448.6467522067605,68,8.381078192029223,26071.666789103412,25,180290.10068593518,30.692074182748986,1,0
1625.1891991714126,71,13.932677205434278,22772.7161121458,43,34727.04835022032,9.867770158675699,1,0
1500.0,50,1.1439486229076685,20477.99909014959,52,7718.973262322858,4.656932770554775,6,1
2103.6829501419143,47,20.428285022847113,34409.51545802317,20,40705.84805992853,23.16634186789081,2,0
9125.611005445448,76,28.542766110979972,10442.09177488263,19,1891.6953930924706,24.92273293104447,0,0
1500.0,29,1.036673730449782,7025.448221719567,58,4867.8172936928995,10.854170939988313,1,0
5439.890674203274,32,2.4037159037988767,81936.58064921884,17,27158.710774837193,7.340171222334322,0,0
5556.565317687861,35,1.7430871479149483,68900.63682137917,39,82959.4302682852,14.376099482880724,0,0
1628.6821454433134,80,37.98075411310434,26392.18750377793,13,7926.999843665827,60.75774808072898,1,0
3019.784328913984,45,2.5436798175373325,5955.178148528628,24,27576.137653363166,7.591054360729543,0,0
5407.9109039225505,79,46.01122231514818,60289.48587451813,51,32823.28577745233,48.85378444147733,1,0
1792.7028686738254,40,0.45124022504860584,19134.9371314292,10,15122.19376160497,0.484135593142212,1,1
1974.421655797273,31,3.2418852439465975,3171.839439540055,32,46519.91355050916,8.836803534793374,1,0
1603.710839145812,47,25.829333600865308,15603.906494194538,46,39987.581684125165,21.610831642417633,0,0
1500.0,50,22.993002179911873,17042.767938403067,18,25714.578984904096,15.275638797936075,0,0
1545.1825693485237,62,3.2106066487302596,6570.091502360118,37,22108.00368185684,7.132629245170088,0,0
1500.0,79,50.08869237359597,8469.904369678905,36,26566.79421811062,37.61995343278544,0,0
2250.135931880185,32,6.902491701562867,26744.901669287443,46,43408.058576924894,12.565401232097805,0,0
1500.0,24,5.0806981630129755,13441.674163798938,51,27712.97788535679,5.587915197469614,0,0
2511.3663623579946,32,8.410356842305507,39142.73920939239,42,5141.553516248639,10.445433465874439,0,0
1500.0,69,34.77348463367579,10230.735033234303,7,11636.003223254025,13.449376179705702,0,0
2649.1235481241656,59,40.73356397622403,14658.168014429966,12,22744.80401660117,35.68340396845672,0,0
3492.736931391475,63,10.455099566580818,61970.656850695916,53,32242.71847364343,39.99703800157627,0,0
1500.0,55,23.085986266171368,24733.962138317125,16,12911.766699432826,13.587961612573162,0,0
2712.785140962822,63,20.714462552582926,4049.853634055087,16,53380.30722723846,8.23417814446563,0,0
4338.213671168089,73,2.169857410748029,61179.16573778581,28,81081.7197711272,48.10626887733525,0,0
1500.0,74,0.8103559241604419,4313.536732542675,36,172.51135847444198,49.565449654157604,0,0
5540.914358375102,71,6.3191146243465095,8129.897239812678,49,41055.61597722441,5.348022481214346,1,0
2780.706900597653,61,27.91094484315757,15718.846069072099,50,43355.64522621398,41.580324565567,0,0
1500.0,28,5.671630879133922,8368.319916058159,13,4509.960824579982,5.330805530787978,0,0
2141.639652266947,46,15.496027712584368,31971.293990172107,37,3812.0272660998817,27.824445458402217,0,0
3002.137463807195,48,0.9557028758478026,39271.99044068354,53,62174.125737345545,13.350247506500443,0,0
2302.6201870684904,79,28.62748277796043,40727.27280132291,26,26058.998586795326,32.530283700932436,3,0
2969.9957352278734,42,22.190947628220684,38894.230486485045,36,63534.69583533247,6.3859879673098945,0,0
1500.0,69,20.277185334842976,12165.51660802922,6,30883.22726912121,45.84631972128384,0,0
2423.9372338309036,71,33.12089089878818,31224.602512861595,18,54136.85180558803,23.516742204846597,1,1
1500.0,41,17.935829539332303,26986.206213253252,16,1810.2961335242655,18.73612323342983,0,0
2077.302936717596,74,43.89981563194571,27155.359844983726,34,9666.21332345969,4.46511940532463,0,0
1500.0,36,9.347041483114884,20922.874577498114,9,11105.368665053269,14.188439312906628,0,0
1500.0,19,0.8579519454023363,25428.307887351617,41,5108.639543919754,0.4902431422514749,0,1
4358.360556007351,39,8.218939960638686,12779.024521509877,20,52896.31295111036,0.11356547439522535,0,0
4024.7600224628163,37,16.885171080911167,52246.75005084074,8,80392.25614752181,4.298995840977103,0,0
3087.219005712345,50,7.68726932465745,47739.83250708926,56,73412.66410857732,6.199366766179743,0,0
1500.0,25,1.9615148489339973,25836.654305632772,34,33359.030042867475,5.262352069166079,0,1
1855.6222298319803,42,1.2748949807760264,8510.770394447156,26,21216.10274887223,11.452852555037246,0,0
4303.58525704845,63,35.80118264440273,41171.50987714735,7,68479.84300256401,7.187327850919384,0,0
2387.3620784600034,26,3.3364418898616446,30007.78628329554,11,13768.879419226037,2.0544238163620205,0,0
7908.008403831517,51,7.5608482590761685,41176.6154415841,36,79674.96395703394,16.6345345750942,1,0
2741.67633024015,74,12.980255546528461,30728.81434436187,59,59712.51752950508,1.0997390499017365,0,0
2454.373990607179,40,19.83079870704313,13201.683283628186,29,1791.5409658698509,9.330762938186222,0,0
1863.0793172125645,22,3.3356664018441475,12424.446245453802,45,24814.319547881667,2.7122456146149605,0,0
2376.6506786223986,72,29.890667809287898,20215.35774330181,22,51858.41667505458,27.958747605437456,1,0
2030.711676168734,78,36.96664802494327,20299.46438760689,10,6194.171885915338,35.88597246452993,1,0
3259.925991726663,42,11.383813693206985,28163.217231724168,7,80075.69754531943,7.838834808279595,0,0
3737.5525366803113,25,2.741665800151662,35074.40335974688,17,1157.8436909000407,1.2815300681382906,1,0
1500.0,33,13.732153218274972,9114.013285351462,10,33229.50042986866,12.146119355327716,0,0
1500.0,71,6.65747328657601,5553.60989757708,47,13262.721539811258,47.998648186127106,1,0
1500.0,65,19.666999116662712,3000.0,46,4975.896812916101,24.00480680762,0,0
2920.1645014890646,62,15.160723951466515,12649.096345433922,25,11487.793934934709,13.421813353581197,0,0
1500.0,69,25.40568673280857,16339.562858397467,13,26294.201938285154,26.07144630541726,2,0
1500.0,78,27.457912472710504,21545.943918979876,6,32651.987874597904,52.73913123824373,1,0
2734.5392395504145,32,7.26445344311514,10602.380578473281,11,43825.52749100427,9.679688863251643,0,0
8700.621462719891,18,0.0,24757.105750128903,59,202012.11046963208,0.0,0,1
2200.9866116363596,39,10.775971531778819,30237.013492186725,16,46357.11371269418,6.895967884639058,1,0
3502.281618008064,20,0.48483762777442174,21671.0386155953,8,790.7982856409405,1.4239582566749918,0,0
2310.007723926006,55,6.820259912563077,39675.515640675614,36,38659.69238647014,24.162811945929814,0,0
2091.445412275043,71,3.436213595668135,27488.715135432667,33,15928.170553283575,30.295672414472115,2,0
3661.0016566872146,31,9.914483263829831,23997.326971605344,52,41598.1323968195,6.866923247996615,0,0
1882.4868997698613,53,14.9604672299796,11148.514203735176,48,4425.291288456029,19.284225909885894,1,0
2558.216903552302,35,10.652942616299892,25333.695993631838,10,18041.77110944983,14.444408525353884,1,0
2635.7783158845345,64,33.46929379201819,6182.110923799378,31,41690.4988430758,42.13574704619067,1,0
1529.2768422029746,58,27.17266661254214,4588.596258417216,21,8349.168363798748,4.514418575409529,0,0
3810.9100285778004,35,7.998512224524599,15203.945608287286,58,61692.59957466365,9.669116819035684,2,0
2005.7475914642725,20,0.7757970579034597,28422.047273924134,36,46284.23883548661,1.8368168449464692,0,1
1500.0,27,3.3836391867659734,14603.362661362624,33,185.2614376858963,1.212659866431847,5,0
2966.328921731431,66,30.722342252642704,3499.20347412182,12,58271.36029461003,19.8172499182515,0,0
1500.0,56,18.80218548779119,18674.67145053878,43,24049.45800611956,3.3850465113343504,0,0
2242.8432243388115,64,39.06008340747149,18397.44421360795,14,2614.7493982421342,5.219914492447921,0,0
2197.2998658382867,18,0.0,21279.729026806406,44,43405.853616468645,0.0,1,1
4012.7920956297403,44,4.43456982816948,18619.259570556882,40,22523.905877522167,11.600669205592828,1,0
2867.179371440009,74,7.629084486560636,29762.17595867916,48,19053.87927162347,38.56942062425752,0,0
2178.1587148942876,44,16.390424076935986,38434.92847538286,32,5092.299968748814,3.611775004331866,0,0
3462.587651057953,28,3.012257480622794,7785.835212967337,17,46258.42373955498,0.2194748239275579,0,0
4743.896635447722,66,0.8913945007247452,27640.768184671415,58,59088.04812896551,42.74322995274547,0,1
3001.284577474563,22,3.5545706774518204,15399.468350357636,30,26049.237288986227,2.2981825581960877,0,0
2220.9580612961245,24,1.3614046034628495,11605.257182117399,48,9369.87824335078,0.1199265334260411,1,1
1500.0,36,16.727051730344563,11157.012117917122,34,31423.258293714967,17.862110656703766,1,0
1500.0,74,40.1763292491822,22361.799510976274,36,32864.19112753769,27.56277344877045,0,0
1867.0714497081622,73,41.945941945131636,30841.402209766704,39,25232.518936446242,26.17320794909017,0,0
1579.349431183801,46,5.640921882208492,7008.610248220706,38,9642.928542521298,17.385597161033395,0,0
1992.54059300556,32,3.278721958635381,20383.987045640457,32,4787.580182526477,0.11066347873646953,1,1
2278.23764124987,52,17.723103630018237,26945.36024628263,7,49468.750386682754,19.350704706018963,0,0
2955.2277951201777,64,7.91659322189366,29171.251755575915,19,7096.441668198382,28.956259583524215,0,0
2124.3596017724253,54,10.995540936589162,17800.643652327057,18,699.9784936192481,10.690328451710613,0,0
2885.8532932569037,72,17.358973809181443,12304.07677200211,29,33865.31361023807,39.25003012748812,0,0
2288.063093947693,29,1.7559292657804049,21278.366952035376,10,41829.85592660817,4.151749978397645,0,0
1500.0,47,5.950302168459662,11730.978106638888,39,17157.637667889023,20.815420899286064,0,0
1500.0,37,14.982484998156874,21786.865743807877,60,1927.8977619951038,2.732678390597772,0,0
2040.0953875603177,54,6.019050763701662,28523.132815399757,28,35193.13028935491,32.893121377476646,0,0
1500.0,20,0.05691478368784497,4916.966370744603,24,24087.47327091941,1.7589147473125204,0,0
3071.621267959575,26,5.034839541031507,7693.8703439895235,35,52335.030421723844,1.2050118087021646,0,0
5125.139165024348,75,55.63103780536965,84250.1999842361,54,27061.054004093232,53.49187441387469,1,0
4317.013049784256,58,13.248552584924855,43617.55700807181,48,85876.0103993099,22.311210910690956,1,0
1963.740635720514,56,4.508916721457587,30600.21612003696,21,23524.052218883535,26.662687777868797,0,0
5013.549244360416,43,14.25968313418827,9969.788856125078,57,67225.78070615718,21.007344809413215,0,0
2396.505950184913,19,0.9063542110956462,23847.068683794118,55,32702.121648147415,0.08356994708000365,0,0
1834.6384587734517,40,17.249359156226532,18658.73315727603,57,13154.65299186533,3.724255864255664,0,0
1575.973625284918,40,13.695349105079751,24635.51656804926,45,9855.118780486111,6.38860027269116,0,0
1869.9026925618534,76,18.273276803240766,4972.763067243546,39,222.805005513151,27.677859920446792,0,0
1783.8027659092975,38,10.8376034655244,9075.229612016317,54,17686.865628666394,6.921090125974811,0,0
2425.3446629081986,33,1.3686726195638306,19187.26867041881,16,29413.54832643635,7.587695654130796,0,1
2412.2511788112197,26,5.43156339424536,37918.91221448304,19,44795.730277059585,1.4873362187498902,1,0
2212.050762536501,30,8.70115222677181,37518.62916412548,53,3684.5554940582115,8.185849679197975,3,0
2808.2477557564957,45,26.055853818567808,50201.13140174295,52,64869.77984278611,1.5048417919607413,0,0
4250.770123926578,44,6.770331327371863,73565.05738407513,20,28050.66926954866,9.397687161407001,1,0
3722.8871971172425,68,0.9228209521511321,4098.935472060084,40,34131.49405491133,8.95166223355613,0,0
1500.0,69,27.82603168578468,3000.0,12,1813.5924598223178,37.2265968654047,0,0
